agegroup	male	ethnicity	var	pc_all1	pc_all2	pc_all3	pc_all4	pc_all5	pc_all6	pc_all7	pc_all8	pc_all9	pc_all10	pc_demog_all1	pc_demog_all2	pc_demog_all3	pc_demog_all4	pc_demog_all5	pc_demog_all6	pc_demog_all7	pc_demog_all8	pc_demog_all9	pc_demog_all10	pc_demog_small1	pc_demog_small2	pc_demog_small3	pc_demog_small4	pc_demog_small5	pc_demog_small6	pc_demog_small7	pc_demog_small8	pc_demog_small9	pc_demog_small10
4	0	2	"reduced_kidney_function_cat_2"	.0588235	.0546218	.0656064	.0340136	.0746269	.0590278	.0560472	.0959793	.0883721	.1079478	.2240803	0	.1	.1199187	.0777234	.0992736	.1027027	.0243056	.081761	.0530303	0	0	0	0	.0729053	.0643777	.0430108	.9295775	0	1
4	0	2	"reduced_kidney_function_cat_3"	0	0	.0039761	.0022676	.0065299	0	.0014749	.0103761	.0046512	.0130486	0	0	.0111111	.004065	.0091799	.0096852	.0081081	0	0	.0151515	.0022173	0	.0136986	.0015699	.0087051	.0085837	.0645161	0	0	0
4	0	2	"smoke_nomiss_2"	0	0	.9980119	.3197279	.3451492	.3020833	0	.2049287	.3255814	.2882562	.3444816	.2601351	.3333333	.3170732	.2802938	.3559322	.3175676	.2916667	.336478	.3787879	.3170732	.2677469	.3082192	.3563579	.2883569	.3776824	.3369175	.4366197	.3828125	.3458647
4	0	2	"smoke_nomiss_3"	0	.9747899	0	0	0	.15625	.1061947	.0648508	.0767442	.1447212	.1337793	.1123311	.1	.0853659	.1077111	.1138014	.0810811	.1354167	.0660377	.1212121	.0953437	.1026235	.1232877	.1067504	.09358	.111588	.0752688	.0704225	.3203125	.093985
4	0	2	"spleen"	.0058824	0	.0019881	.0022676	.0037313	.0069444	.0014749	.002594	.0093023	.0035587	.0033445	0	0	.0060976	.000612	.0024213	.0067568	.0034722	.009434	.0227273	.0066519	0	.0068493	.0015699	.0032644	.0214592	0	.0985916	0	.0037594
4	0	2	"stroke_dementia"	0	.0210084	.0159046	.0090703	.0223881	.0208333	.0132743	.0285344	.0325581	.0450771	.0535117	0	.0222222	.0304878	.0244798	.0363196	.0378378	.0104167	.0188679	.0416667	.0886918	0	.0410959	.0408163	.0217628	.0214592	.0716846	.056338	.0390625	.037594
4	1	2	"N"	.101685	.1600705	.1105016	.0558386	.0950235	.13029	.1553683	.0221395	.1089342	.0601489	.2259013	.1506661	.1965125	.0652429	.0640674	.0505486	.0724922	.0378135	.0305643	.1061912	.4512147	.0926724	.0797414	.0548589	.0662226	.0331113	.1320533	.0385972	.0333072	.018221
4	1	2	"asthmacat_2"	.0635838	.0881273	.1294326	.1298246	.1484536	.1037594	.1172762	.0619469	.1007194	.1400651	0	.0949285	0	.1051051	.9969419	.0736434	.1189189	.0673575	0	.0830258	0	.1014799	.7641278	.0571429	.1183432	.0650888	.1246291	.142132	.1	0
4	1	2	"asthmacat_3"	.0115607	.0134639	.0177305	.0245614	.0123711	.0165414	.0176545	.0530973	.0071942	.0162866	.0130095	.0143043	0	.024024	0	.0271318	.0189189	.0207254	.1025641	.0221402	0	.0211416	.029484	.0285714	.0177515	.0177515	.0207715	.0101523	.0117647	.2473118
4	1	2	"cancer_exhaem_cat_2"	.0154143	.003672	.0106383	.0070175	.0082474	.0135338	.0088272	0	.0035971	.009772	.008673	.0078023	0	.015015	.0091743	.0193798	.0027027	.0051813	.0576923	.0073801	0	.0105708	.012285	.0857143	0	0	.0089021	.0101523	.0117647	0
4	1	2	"cancer_exhaem_cat_3"	.0211946	.0183599	.0141844	.0385965	.0185567	.0195489	.0189155	.0176991	.0197842	.0456026	.0277537	.0169051	0	.018018	.0214067	.0310078	.0162162	.015544	.1474359	.0202952	0	.0274841	.017199	.025	.0147929	.0059172	.0178042	.0050761	.0058824	.6666667
4	1	2	"cancer_exhaem_cat_4"	.0289017	.0305998	.0460993	.045614	.0268041	.0255639	.035309	.079646	.0143885	.0228013	.0581093	.0325098	0	.027027	.0336391	.0387597	.0297297	.0518135	.0192308	.0276753	.0295267	.0295983	.036855	.05	.035503	.0295858	.0341246	.0152284	.0294118	.0215054
4	1	2	"cancer_haem_cat_2"	0	0	.001773	0	0	.0015038	.0025221	0	0	.0032573	.0043365	0	0	0	0	0	0	0	0	0	0	0	0	.0178571	0	0	0	0	0	0
4	1	2	"cancer_haem_cat_3"	.0057803	.002448	.001773	.0035088	.0020619	0	0	0	0	.009772	.0008673	.0026008	0	.003003	0	0	.0027027	.015544	.0064103	.00369	0	.0021142	.002457	0	.0147929	0	.004451	0	0	.0107527
4	1	2	"cancer_haem_cat_4"	.0077071	.003672	.0035461	.0035088	.0103093	.0030075	.0037831	0	.0053957	.0032573	.0008673	.0039012	0	.009009	.0152905	.0116279	.0054054	.0103627	.0128205	.0055351	0	.0190275	.012285	.0071429	.0059172	.0059172	.004451	.0050761	.0058824	0
4	1	2	"chronic_cardiac_disease"	.105973	.0269278	.0957447	.9578947	.1278351	.1052632	0	.0973451	.0935252	.0553746	0	.136541	0	.96997	.0244648	.2674419	.2135135	.1658031	0	0	0	.9915434	.007371	0	0	.6213018	0	.0456853	.1764706	0
4	1	2	"chronic_liver_disease"	.0115607	.0097919	.0106383	.0140351	.0061856	.0195489	.0088272	.0176991	.0125899	.0260586	.0095403	.0104031	0	.024024	.0091743	.0077519	.0243243	.0259067	.0833333	.0092251	0	.0147992	.009828	.0214286	.0828402	.0118343	.0103858	.0203046	.0176471	.0322581
4	1	2	"chronic_respiratory_disease"	.0982659	.0342717	.0567376	.0736842	.1010309	.0571429	.0315259	.0176991	.0305755	.0521173	.0320902	.0429129	0	.0780781	.1162079	.0387597	.0621622	.0569948	.3910256	.0738007	0	.0718816	.3390663	.0214286	.0384615	.0650888	.0697329	.1015228	.0411765	.0322581
4	1	2	"diabcat_2"	.1117534	.1529988	.1879433	.3298246	.2268041	.1654135	.148802	.2477876	.1744604	.1172638	0	.2626788	0	.3213213	.0703364	.0620155	0	0	0	.9852399	0	.3530656	0	0	0	0	1	.2081218	0	0
4	1	2	"diabcat_3"	.061657	.0893513	.1152482	.1403509	.1134021	.0932331	.075662	.0884956	.0701439	.0358306	0	0	0	0	.0397554	.0620155	.9972973	.253886	0	0	0	0	.009828	0	.9378698	.6213018	0	.106599	0	0
4	1	2	"diabcat_4"	.0346821	.0367197	.037234	.0350877	.0309278	.0315789	.0277427	.0353982	.0395683	.0260586	.0676496	.0507152	0	.045045	.0428135	.0387597	0	.0569948	.025641	0	0	0	.012285	0	0	0	0	0	.9764706	0
4	1	2	"htdiag_or_highbp"	.3930636	.7858017	.714539	.6842105	.5979381	.5774436	.5107188	.6548672	.5575539	0	.9236774	.7152146	0	.6396396	.3700306	.6705427	.7432432	.761658	0	.6697417	.4928354	.6596195	.4963145	.6142857	.7011834	.7396449	.6721068	.5431472	.6294118	.6129032
4	1	2	"imd_2"	0	0	0	.4035088	0	0	1	.0530973	0	0	.1587164	.183355	.1964108	.1981982	.2232416	.1666667	.172973	.1450777	.1794872	.1678967	.1832393	.2008457	.1719902	.175	.1863905	.1952663	.1676558	.142132	.1352941	.1935484
4	1	2	"imd_3"	0	0	.7340425	0	0	0	0	.1238938	.9982014	0	.206418	.1963589	.1774676	.1561562	.2018349	.2131783	.1945946	.1968912	.1089744	.2140221	.1893183	.1627907	.1941032	.2035714	.183432	.1952663	.2106825	.213198	.2235294	.1827957
4	1	2	"imd_4"	0	0	0	0	.9979382	1	0	.0884956	0	0	.226366	.2236671	.2103689	.2042042	.2477064	.2209302	.2783784	.1761658	.25	.2453874	.2136344	.2114165	.2800983	.2285714	.2633136	.2189349	.2551929	.2030457	.2117647	.1612903
4	1	2	"imd_5"	.7071291	.8641371	0	.2280702	0	0	0	.0353982	0	.5830619	.2688638	.2483745	.2492522	.2612613	.2324159	.2674419	.2432432	.3316062	.3205128	.2472325	.2561876	.2515856	.2678133	.2571429	.2662722	.2662722	.2448071	.2741117	.3	.2795699
4	1	2	"no_condition"	.3930636	.1309669	.1241135	.0035088	.1628866	.2360902	.2761665	.0973451	.2482014	.495114	0	.1443433	1	0	0	0	0	.0829016	0	.0147601	.4941381	0	0	0	0	0	0	0	0	0
4	1	2	"obese4cat_2"	.0789981	.1566707	.2234043	.2175439	.2123711	.1428571	.1715006	.840708	.1456835	.1205212	0	1	0	0	.0397554	.0503876	.2945946	0	0	0	.1502388	.2219873	.1400491	.1607143	.2485207	.2071006	.2166172	.1675127	.2411765	.1290323
4	1	2	"obese4cat_3"	.026975	.0660955	.0744681	.1087719	.0639175	.0315789	.035309	.0176991	.0557554	.029316	0	0	0	.039039	.0122324	.0852713	0	.9274611	.0064103	.0811808	.0343031	.0803383	.034398	.0535714	.1035503	.1065089	.0593472	.0558376	.0588235	.0322581
4	1	2	"obese4cat_4"	.0115607	.0257038	.0230496	.0105263	.028866	.0120301	.0163934	0	.0125899	.0162866	.0251518	0	0	.024024	.0214067	.0232558	.0189189	0	.0128205	.0571956	.0134607	.0169133	.019656	.0178571	.0118343	.0236686	.0341246	.0152284	.0176471	.0107527
4	1	2	"organ_transplant"	.0057803	.003672	.0053191	0	.0041237	0	.001261	0	.0017986	.0032573	.0008673	.0013004	0	.006006	.0030581	.003876	.0135135	.0051813	0	.00369	0	.0021142	.002457	0	.0088757	.0059172	.0014837	.0101523	.0176471	.0215054
4	1	2	"other_immunosuppression"	.0038536	.0232558	.0283688	.0105263	.0226804	.0150376	.0176545	.0176991	.0089928	.019544	.0355594	.0130039	0	.015015	.0152905	.0348837	.0108108	.015544	.025641	.0129151	0	.0169133	.014742	.1928571	.0118343	.0177515	.0133531	.0101523	0	.0215054
4	1	2	"other_neuro"	.0096339	.004896	.0053191	.0175439	.0061856	.0105263	.0126103	.0088496	.0107914	.0130293	.0060711	.0130039	0	.048048	.0122324	.0077519	.0054054	.0051813	0	.0110701	0	.0190275	.009828	.0035714	.0059172	.1420118	.0103858	0	.0058824	0
4	1	2	"ra_sle_psoriasis"	.0404624	.0440636	.0531915	.0491228	.0391753	.0360902	.035309	.0619469	.0395683	.0749186	.037294	.0429129	0	.045045	.0519878	.0348837	.0567568	.0310881	.3397436	.0498155	0	.0295983	0	0	0	.0236686	0	1	.0529412	0
4	1	2	"reduced_kidney_function_cat_2"	.0597303	.0648715	.0868794	.122807	.0989691	.0556391	.0592686	.539823	.0521583	.0325733	0	.0819246	0	.003003	.0183486	1	.0864865	.0207254	0	.0664207	0	.1353066	.007371	.7571428	.091716	.112426	.0712166	.0456853	.0823529	0
4	1	2	"reduced_kidney_function_cat_3"	.0077071	.0110159	.0088652	.0280702	.0123711	.0090226	.0050441	0	.0089928	0	.0112749	.0104031	0	.021021	.0061162	0	.0216216	.015544	.0064103	.0092251	0	.0190275	.009828	0	.0147929	.0295858	.0089021	.0101523	.0294118	.1182796
4	1	2	"smoke_nomiss_2"	0	.3292534	1	.5859649	.9979382	0	.4098361	.0265487	0	.9478827	.3850824	.4785435	.3060817	.4534535	.4587156	.3953488	.4918919	.4870466	.3653846	.4575646	.3656101	.4904863	.4619165	.4	.464497	.443787	.4510386	.4517767	.4117647	.3655914
4	1	2	"smoke_nomiss_3"	.822736	0	0	.1017544	0	.3969925	.1525851	.0973451	.3615108	0	.2142238	.1456437	.2482552	.2522523	.1590214	.1782946	.1864865	.1398964	.3717949	.201107	.2066869	.230444	.2285012	.1571429	.1923077	.2011834	.1869436	.2538071	.2294118	.1827957
4	1	2	"spleen"	.0038536	.004896	0	0	.0103093	.0030075	.0025221	.0088496	.0035971	0	.0034692	.0026008	0	.003003	.0122324	.003876	.0081081	0	.0064103	.00369	0	.0021142	.007371	0	.0059172	.0059172	.004451	.0050761	.0411765	0
4	1	2	"stroke_dementia"	.0635838	.0342717	.035461	.0631579	.0391753	.0330827	.0163934	.0442478	.0215827	.009772	.0268864	.0273082	0	.0840841	.0244648	.0310078	.0783784	.1036269	.0320513	.0424354	0	.0739958	.027027	.0178571	.056213	.3431953	.0474777	.0253807	.0411765	.0107527
4	0	3	"N"	.0807	.0558	.09375	.19975	.2513	.0569	.09595	.03105	.06115	.07365	.1451	.09155	.27665	.05065	.02275	.08675	.02905	.21355	.04245	.0415	.3324	.03425	.0937	.03695	.2455	.02975	.01485	.045	.11665	.05095
4	0	3	"asthmacat_2"	.0780669	.0922939	.0826667	0	.1295265	.9780316	.1026576	.1127214	.1479967	.150034	0	.1676679	.1299476	.952616	0	0	.1153184	.1653009	.0624264	0	0	.0175182	.9455709	0	0	0	.047138	0	0	1
4	0	3	"asthmacat_3"	.0192069	.0277778	.0453333	.0463079	.0324314	0	.0270974	.0499195	.0294358	.0373388	0	.0415074	.0307247	0	.0263736	.0478386	.0327022	.0388668	.0459364	.1253012	0	.0277372	0	.0257104	.0480652	.0403361	.037037	.2866667	.0437205	0
4	0	3	"cancer_exhaem_cat_2"	.0030979	.0044803	.0048	.0050063	.0041783	.0105448	.0046899	.0016103	.007359	.0067889	0	.0076461	.0045183	.0029615	.021978	.0034582	0	.0077265	.008245	.0036145	0	.0043796	.0058698	.0392422	.0059063	0	.003367	.0044444	.0068581	.0078508
4	0	3	"cancer_exhaem_cat_3"	.0086741	.0206093	.0192	.0145181	.01731	.0158172	.015112	.0225443	.0179886	.0108622	.0127498	.0174768	.0153624	.0197433	.0241758	.0161383	0	.0189651	.0094229	.0180723	.01429	.0233577	.0154749	.0135318	.0185336	0	.023569	.0088889	.0188598	.016683
4	0	3	"cancer_exhaem_cat_4"	.0179678	.0286738	.0373333	.0350438	.0330283	.0465729	.0354351	.0354267	.0629599	.053632	0	.0322228	0	.0306022	0	.0057637	1	.0084289	0	.0228916	0	.0248175	.0368196	0	0	.9815126	.03367	.0011111	.0068581	.0382728
4	0	3	"cancer_haem_cat_2"	0	.0008961	.0010667	.0007509	.0009948	0	0	.0032206	0	.0006789	0	.0016384	.0005422	.0009872	.0043956	.0011527	0	.0002341	.0011779	.0012048	0	.0014599	.0016009	.0067659	.000611	0	.003367	.0011111	0	0
4	0	3	"cancer_haem_cat_3"	.0012392	.0017921	.0016	.0022528	.0017907	0	.0020844	.0080515	.002453	.0027155	0	.0010923	.0010844	.0009872	.0021978	.0103746	0	.0018731	.0023557	.0036145	0	.0029197	.0010672	.0013532	.003055	.0016807	.037037	.0022222	.0017145	.0029441
4	0	3	"cancer_haem_cat_4"	.0006196	.0026882	.0058667	.0030038	.0037803	.0026362	.0031266	.0016103	.0040883	.0020367	0	.0021846	.0034339	.0049358	.0131868	.004611	.0068847	.0035121	.0023557	.0012048	0	.010219	.0037353	.0175913	.003666	.0084034	.006734	.0011111	.0038577	.0019627
4	0	3	"chronic_cardiac_disease"	.0291202	.0143369	.2218667	.1033792	.0879427	.1441125	.0969255	.0724638	.1463614	.1452817	0	.1501912	.116754	.0927937	.2747253	.0737752	.1273666	.1533599	.0977621	.0506024	0	.2335766	.1157951	.0811908	.114664	.0991597	.2693603	.0555556	.3356194	.1472031
4	0	3	"chronic_liver_disease"	.0030979	.0044803	.0138667	.0112641	.0083565	.016696	.005211	.0096618	.0098119	.0088255	0	.0131076	.0084945	.0078973	.0395604	.0097983	.0172117	.0112386	.008245	.0048193	0	.020438	.0138741	.0554804	.0105906	.0084034	.016835	.0088889	.0111444	.0058881
4	0	3	"chronic_respiratory_disease"	.0136307	.0215054	.0405333	.0297872	.0302427	.0913884	.0265763	.037037	.0294358	.0366599	0	.0311305	.0310862	.106614	.0197802	.0351585	.0344234	.037462	.0553592	.0325301	0	.0423358	.120064	.0162382	.0307536	.0302521	.0572391	.0666667	.0287184	.0804711
4	0	3	"diabcat_2"	0	.1523297	0	.3942428	.413848	.288225	0	.9806764	.9820114	.3638832	0	0	0	.2773939	0	.9959654	.3769363	1	0	0	0	.5138686	0	0	1	.3613445	.010101	0	0	1
4	0	3	"diabcat_3"	.0786865	.0492832	.9765334	0	0	.1968366	.1672746	0	0	.1174474	0	.3189514	.3108621	.1036525	.0153846	0	.1273666	0	.155477	.1313253	0	.0131387	.251334	0	0	.1008403	.4006734	.1233333	.8405486	0
4	0	3	"diabcat_4"	.0495663	.0295699	0	.0468085	.0507362	.0325132	.0515894	0	0	.0373388	0	.0759148	.0513284	.0256663	.410989	0	.0223752	0	.0400471	.0759036	0	.0248175	.0464248	.849797	0	.0218487	0	.0011111	0	0
4	0	3	"htdiag_or_highbp"	0	0	.7450666	.5909888	.591723	.6186292	1	0	.9820114	.9497624	0	.9912616	.9186698	0	0	0	.6437177	1	.4852768	0	.4676594	.7664233	.6013874	.5926929	.6600814	.6100841	.7239057	.5688889	.7265323	.7163886
4	0	3	"imd_2"	0	.9005376	0	0	0	0	0	0	0	.9993211	.164714	.1081376	.1247063	.1204344	.1032967	.1158501	.1480207	.1067666	.1272085	.1096386	.1441035	.0978102	.1280683	.1217862	.1136456	.1478992	.1380471	.1355556	.0904415	.1000981
4	0	3	"imd_3"	.7682776	0	.0010667	0	0	.0035149	.7290255	.7584541	.7579722	0	.2232943	.1627526	.1937466	.1924975	.2131868	.2299712	.2082616	.2083821	.1978799	.186747	.2087846	.1810219	.1792956	.2016238	.2215886	.210084	.1851852	.1866667	.1795971	.1874387
4	0	3	"imd_4"	0	0	.4293333	0	1	0	0	0	0	0	.2598208	.3036592	.2824869	.2685094	.3164835	.3095101	.2530121	.3247483	.2779741	.2831325	.2769254	.2919708	.2534685	.3247632	.3185336	.2605042	.2828283	.29	.2884698	.3316977
4	0	3	"imd_5"	0	0	.4576	.98398	0	.801406	0	0	0	0	.2074431	.3418897	.2983915	.2971372	.2373626	.2731988	.2857143	.2975884	.2826855	.3156627	.2390193	.350365	.3207044	.2828146	.2804481	.2672269	.3198653	.2677778	.3707673	.3189401
4	0	3	"no_condition"	.6926889	.5232975	0	.2145181	.1822523	.0123023	0	0	0	0	.9844934	0	.0065064	0	0	0	0	0	.1578327	.5566265	.5248195	0	0	0	0	0	0	0	0	0
4	0	3	"obese4cat_2"	.098513	.0797491	.2592	.2643304	.2107043	.2495606	.2042731	.194847	.2493868	.2389681	0	1	0	.1786772	0	.2028818	0	.2746429	0	.9228916	.1693742	.2233577	.2305229	.2489851	.2480652	.1815126	.1784512	.2044444	.2550364	.2453386
4	0	3	"obese4cat_3"	.0328377	.0385305	.1152	.0971214	.0750099	.1379613	.0609693	.0450886	.0915781	.0835031	0	0	.1125971	.0700888	.0747253	.0639769	.1239243	.107469	.2873969	0	.0512936	.1167883	.0901814	.0906631	.0885947	.0789916	.0841751	.0955556	.1054436	.1157998
4	0	3	"obese4cat_4"	.0061958	.0098566	.0442667	.0345432	.0332272	.0527241	.0281397	.0096618	.0417007	.0224033	0	0	.0522321	.0197433	.021978	.0242075	.0447504	.0458909	.0318021	.0036145	.017148	.0364963	.0373533	.037889	.0366599	.0302521	.03367	.0255556	.0377197	.0559372
4	0	3	"organ_transplant"	0	0	.0069333	.0030038	.0035814	.0035149	.0031266	.0016103	.0040883	.00611	0	.0049153	.005422	0	.0043956	.0011527	.0017212	.0049169	.0035336	0	0	.0321168	.0037353	.0108254	.0022403	.0016807	0	.0022222	.0055722	.0039254
4	0	3	"other_immunosuppression"	.0024783	.0035842	.0048	.0025031	.0033824	.0035149	.0036477	.0128824	.0016353	.0054311	0	.0049153	.0045183	.0019743	.0197802	.0028818	.0034423	.0028096	.008245	.0024096	0	.0043796	.0032017	.0324763	.0026477	.0033613	.006734	.0088889	.0042863	.0049068
4	0	3	"other_neuro"	.0055762	.0026882	.0096	.0090113	.0077596	.0114236	.0072955	.0080515	.0098119	.01222	0	.0087384	.0097596	.0049358	.0593407	.004611	.0051635	.010302	.0094229	.0024096	0	.0131387	.0064034	.0094723	.0077393	.0067227	.2289562	.0111111	.004715	.0078508
4	0	3	"ra_sle_psoriasis"	.0458488	.1012545	.072	.0680851	.0750099	.0676626	.0760813	.0724638	.0817662	.0773931	0	.0797378	0	.0700888	0	.0697406	.0654045	.0803091	.8174323	.0481928	0	.1094891	.0699039	.0433018	.0737271	.0621849	.030303	.7522222	.0132876	.0971541
4	0	3	"reduced_kidney_function_cat_2"	.0173482	.015233	.1050667	.0623279	.0475527	.0685413	.0625326	.020934	.0670482	.0604209	0	.080284	.064522	.0375123	.1956044	.0288184	.0636833	.0791384	.04947	.0168675	0	.9956204	.0517609	.0433018	0	.0302521	.0639731	.0033333	.0865838	.0578999
4	0	3	"reduced_kidney_function_cat_3"	.0006196	.0008961	.0202667	.008761	.0083565	.0061511	.0083377	0	.0089943	.0067889	0	.0120153	.0133743	.0009872	.010989	.0005764	.010327	.0112386	.0047114	0	0	0	.0080043	.0487145	.008554	.0067227	.026936	.0044444	.0197171	.0058881
4	0	3	"smoke_nomiss_2"	.0811648	.172043	.1381333	.1198999	.1022682	.1731107	.1141219	.1449275	.1365495	.1350984	.0992419	.1316221	.116754	.1569595	.1076923	.1256484	.1204819	.134863	.1048292	.1337349	.0991276	.1474453	.15635	.1082544	.1242363	.1260504	.1178451	.11	.1380197	.1697743
4	0	3	"smoke_nomiss_3"	.0111524	.0277778	.0149333	.0242804	.0153203	.0175747	.0125065	.0112721	.0122649	.0217244	.0217092	.0141999	.0168082	.017769	.032967	.0178674	.0137694	.0133458	.0188457	.026506	.0180505	.0248175	.0234792	.0230041	.0142566	.0168067	.013468	.0233333	.0137162	.013739
4	0	3	"spleen"	.0012392	.0053763	.0010667	.0017522	.0015917	.0026362	.0020844	.0016103	.0016353	0	.0031013	.0021846	.0012651	.0009872	0	.0011527	.0051635	.0018731	.0011779	0	.0001504	.0029197	.0010672	0	.001833	.0235294	.003367	0	.0021432	.0009814
4	0	3	"stroke_dementia"	.0080545	.0089606	.0469333	.02403	.0238758	.0465729	.0260552	.0177134	.0343418	.0427699	0	.0333151	.0330743	.0207305	.0791209	.0167147	.0344234	.0400375	.0176678	.0120482	0	.0437956	.0282818	.0216509	.0295316	.0184874	.8114478	.0077778	0	.0421982
4	1	3	"N"	.08125	.1779	.1887	.01015	.1134	.0744	.10925	.01855	.04735	.17905	.1187	.31855	.04395	.1387	.17575	.07285	.04455	.0313	.0475	.00815	.1712	.3045	.0326	.06515	.0237	.0594	.00985	.03255	.2199	.08115
4	1	3	"asthmacat_2"	.1335385	.1261945	.0988341	0	.1111111	.1001344	.1093822	.1617251	.1921858	.1156102	.1179444	.0991995	.1103527	0	.1194879	.0048044	.8877665	.1469649	.0168421	0	.0946262	0	.1119632	.1212586	0	.8122895	.1015228	.1259601	.108231	.1460259
4	1	3	"asthmacat_3"	.0276923	.0278246	.0264971	0	.0154321	.0201613	.0146453	.0485175	.0369588	.0217816	.0278012	.024172	.0113766	0	.029872	.0205903	0	.0351438	.0252632	.3742331	.0236565	0	.0122699	.0207214	.2531646	.0319865	.0152284	.0337942	.0256935	.0369686
4	1	3	"cancer_exhaem_cat_2"	.0049231	.0064643	.0060943	0	.0057319	.0047043	.0036613	.0026954	.0042239	.0039095	.0046335	.0061215	.0011377	0	.0048364	.0061771	.0213244	.0047923	.0021053	0	.0035047	0	.0015337	.0038373	.07173	.006734	0	.0076805	.0065939	.004313
4	1	3	"cancer_exhaem_cat_3"	.0153846	.0112423	.0124536	0	.0110229	.0073925	.0077803	.0215633	.0200634	.0100531	.0227464	.0100455	.0136519	0	.0159317	.0096088	.0078563	.0175719	.0094737	.006135	.0131425	0	.0107362	.0153492	.1392405	.0126263	.0050761	.0107527	.0111414	.0110906
4	1	3	"cancer_exhaem_cat_4"	.0184615	.0151771	.0145734	0	.0185185	.0053763	.0086957	.0215633	.0116156	.0184306	.0113732	.016324	.0102389	0	.0184922	.0123542	.020202	.0159744	.0421053	.0122699	.0347547	0	.0107362	.0168841	.021097	.020202	.0152284	.0168971	.0154616	.0178681
4	1	3	"cancer_haem_cat_2"	.0006154	.0011242	0	0	.0013228	0	0	.0026954	0	.0005585	0	.0006278	0	0	.000569	.0006863	.0011223	.0031949	.0010526	0	.0002921	0	0	.0007675	0	.003367	0	0	.0009095	.0006161
4	1	3	"cancer_haem_cat_3"	.0036923	.0025295	.0023847	0	.0022046	0	.001373	0	.0031679	.0019548	.0012637	.0014127	.003413	0	.0034139	.0034317	.0022447	.0015974	.0031579	.0245399	.0017523	0	.0030675	.0115119	.0021097	.0008418	.0101523	.0046083	.0022738	.0012323
4	1	3	"cancer_haem_cat_4"	.0086154	.0056211	.0047695	0	.0048501	.0026882	.004119	.0026954	.0137276	.0053058	.0067397	.004238	.0079636	0	.0068279	.0027454	.0089787	.0015974	.0052632	.1042945	.0070093	0	.0076687	.0092095	.0084388	.0109428	.0101523	.0399386	.003638	.004313
4	1	3	"chronic_cardiac_disease"	.4498461	.2453626	.2299947	0	.1525573	.1189516	.1281465	.3881402	.1847941	.1588942	.0783488	0	.1808874	0	1	0	.0897868	.3035144	.0347368	0	.2797897	0	0	.9946278	0	.0429293	.8730965	.0967742	0	1
4	1	3	"chronic_liver_disease"	.0209231	.0160202	.0145734	0	.0110229	.0100806	.0105263	.0269542	.0095037	.0134041	.0176917	.0153822	.0375427	0	.0136558	.0130405	.0056117	.0239617	.0126316	.0245399	.0148949	0	.0122699	.0084421	.1518987	.013468	.0152284	.0199693	.0170532	.0166359
4	1	3	"chronic_respiratory_disease"	.0836923	.07448	.0540541	0	.042328	.0739247	.0489703	.1132075	.0982049	.038816	.0522325	.0415947	.0534699	0	.0899004	.0439259	.2906846	.0766773	.0526316	.1165644	.0484813	0	.0368098	.056792	.0042194	.4276094	.0862944	.0599078	.0425193	.107825
4	1	3	"diabcat_2"	0	.415683	.3569157	0	.3112875	.2399193	.2585812	.2398922	.2977825	.3566043	0	.4481243	0	0	.4389758	.88744	.2233445	.3386582	0	0	0	0	0	0	0	.0681818	0	0	1	1
4	1	3	"diabcat_3"	.9661539	0	.1928988	0	.1014109	.0389785	.1121281	.4447439	.0739176	.0969003	.747262	0	0	0	.2102418	0	.0875421	.2875399	.6757895	0	.9182243	0	0	0	0	.0521886	0	.3179724	0	0
4	1	3	"diabcat_4"	.0006154	.0491849	.0556439	0	.0348325	.0450269	.0425629	.0485175	.0464625	.0416085	0	0	.9317406	0	0	0	.0044893	.0207668	0	0	0	0	1	0	0	.010101	.8730965	0	0	0
4	1	3	"htdiag_or_highbp"	.7569231	.9786397	.9994701	0	.6018519	0	0	.8894879	0	.6185423	.9903117	1	.6131968	0	.7317212	0	.050505	.8242812	0	0	.7254673	.4986864	.6334356	.6584804	.5991561	.530303	.7766498	.5975422	.6682583	.7436845
